ds,yhat,yhat_lower,yhat_upper,actual,trend,weekly,yearly
2025-04-08,101.96809292151984,98.41284619745403,105.28412774742885,99.57787667107688,92.34698173014246,-0.08734780180549491,3.023810737084734
2025-04-09,102.91287051543081,100.03703343700855,105.93768564633966,99.77550331944317,92.3962892906813,0.2465634330875136,3.620706609947948
2025-04-10,103.26848203253704,100.15122004011617,106.52633903062264,101.23275337003952,92.44559685122015,0.03628755144424562,4.169167277277881
2025-04-11,103.78056515701824,100.55453081415288,106.94446978392664,103.96921258818278,92.49490441175898,0.037099508401114145,4.660198918296081
2025-04-12,104.07293403810516,100.73282337463664,107.30083032024814,103.73057125787221,92.54421197229782,-0.11904916658273468,5.086360521522432
2025-04-13,104.43310369222743,101.25455987298228,107.77554409907098,103.50819760202586,92.59351953283665,-0.13813687455391468,5.441888632379901
2025-04-14,104.901031133377,101.71663900698692,107.92487833982878,106.1724656266884,92.6428270933755,0.024583350009437684,5.7227766658888655
2025-04-15,105.01722329061603,101.68906979918236,108.77249509798759,107.6649708956708,92.69213465391434,-0.08734780180523012,5.926807635036225
2025-04-16,105.50088971535743,102.09720592254888,108.69350222066197,107.47903775123699,92.74144221445317,0.24656343308708406,6.053540425818865
2025-04-17,105.36241474122166,102.4709844572973,108.60745402089861,108.5402530048287,92.79074977499201,0.03628755144381084,6.104251009619381
2025-04-18,105.359091381756,102.36065610444415,108.49491376703622,108.1185766989976,92.84005733553086,0.03709950840084034,6.081831187409949
2025-04-19,105.12636094573163,101.65338893940927,108.19171872203896,107.71669978884046,92.8893648960697,-0.11904916658175257,5.990648575237127
2025-04-20,104.96304000483602,102.01053661119066,108.24952928624133,108.48420312957525,92.93867245660854,-0.1381368745540605,5.836372536218604
2025-04-21,104.91978056158686,101.95028877521835,108.18217101904044,105.76757358390313,92.98797994546089,0.02458335000904659,5.625771614349306
2025-04-22,104.54692121527997,101.1759600313627,107.57901866698626,103.35304884246727,93.03728743431326,-0.08734780180566491,5.366488707548538
2025-04-23,104.5724132119198,101.58749757900786,107.7178677806166,102.41134954145195,93.08659492316562,0.24656343308724432,5.066800714454717
2025-04-24,104.01410240156918,100.8612246143514,107.25136918190452,101.4099286342823,93.13590241201798,0.03628755144384325,4.735369689709033
2025-04-25,103.63531357041342,100.59017188791361,106.57171685764791,102.08341455027472,93.18520990087033,0.037099508400566535,4.380992639931624
2025-04-26,103.07598452181497,99.8728744921003,106.27256390550417,101.1457655946825,93.2345173897227,-0.11904916658240203,4.012356986983211
2025-04-27,102.63783356838995,99.59118718874198,105.91929301794991,99.48135693217388,93.28382487857506,-0.1381368745543534,3.6378084222579665
2025-04-28,102.3728070455414,99.44179939813608,105.54673291365799,102.06307606500809,93.33313236742742,0.02458335000865549,3.26513738662952
2025-04-29,101.83096363867712,98.6285187822269,105.33418433708722,102.06772209418772,93.38243985627979,-0.0873478018056333,2.90138975195171
2025-04-30,101.73847817785689,98.53997580166178,104.92234154301757,102.50532017005527,93.43174734513214,0.2465634330871448,2.5527064724986683
2025-05-01,101.11004202881263,97.71380917347909,104.13227629626076,100.44077456395571,93.48105483398452,0.036287551443875674,2.2241960438154016
2025-05-02,100.70460260865505,97.54487767727733,103.59812816254451,100.08530968343152,93.53036232433503,0.03709950840100472,1.919842580287043
2025-05-03,100.15668403983621,97.00279306817768,103.40211746419003,100.68267257351916,93.57966981468557,-0.11904916658131318,1.6424512322327796
2025-05-04,99.76176652016653,96.25345635850339,102.90812787779898,99.4332269096582,93.6289773050361,-0.13813687455374127,1.3936315407863618
2025-05-05,99.56496427429349,96.47474011073284,102.82188666127009,100.3609625044681,93.67828479538663,0.024583350008814456,1.1738182070092156
2025-05-06,99.1091517280881,95.7937466482328,102.08786095457648,100.11462915338396,93.72759228573716,-0.08734780180560171,0.9823276631367683
2025-05-07,99.11321318457411,95.7195211493093,102.45171791342719,99.84487186696911,93.7768997760877,0.24656343308730505,0.8174478095665376
2025-05-08,98.58468575780773,95.54826085279694,101.81414252657436,98.92002124462239,93.82620726643822,0.03628755144431529,0.6765573502323816
2025-05-09,101.82592360802356,98.84706561438767,104.70646993144652,101.81906514321419,93.87551475678876,0.03709950840144293,0.5562703469918554
2025-05-10,101.81781287582312,98.5849900643173,105.0580373544338,101.80584276020846,93.92482224713929,-0.11904916658196263,0.45260094283128455
2025-05-11,100.26210248672362,96.82240252380757,103.52709620560243,100.24878711214237,93.97412973748982,-0.13813687455464513,0.36114269182386305
2025-05-12,101.35121699873702,98.51284792978497,104.77516477111989,101.33866741161067,94.02343722784035,0.024583350008973416,0.2772565935305812
2025-05-13,99.6815263775154,96.57289956610387,103.02158591915229,99.66742360841725,94.07274471819088,-0.08734780180533692,0.1962617689877592
2025-05-14,99.7469392474382,96.5128694141337,102.72142640889804,99.7339102321958,94.12205221291941,0.2465634330873354,0.11362273667286533
2025-05-15,96.37784095362532,93.19661206543921,99.44024188457402,97.02613274293901,94.17135970764797,0.0362875514438805,0.02512744721764286
2025-05-16,96.02055339238831,92.72550186984597,98.92682384754482,94.96377197208602,94.22066720237652,0.037099508401169094,-0.07294939319706423
2025-05-17,95.48644081998377,92.21749426771035,98.57168073606591,95.13496380367823,94.26997469710506,-0.11904916658179633,-0.18370265176925077
2025-05-18,95.06808001201901,91.85748443763839,98.34491805334922,96.0038574855611,94.31928219183361,-0.13813687455403295,-0.3094770219499475
2025-05-19,94.80966063384157,91.83146855759573,98.64314781915498,96.07914282058177,94.36858968656215,0.024583350008946493,-0.4517746836824567
2025-05-20,94.25510941527315,90.97766926857007,97.36595202184859,95.8551549688413,94.4178971812907,-0.08734780180600489,-0.6111929719641164
2025-05-21,94.12627335804855,91.26572729550037,97.60545944858292,95.27861947871264,94.46720467601925,0.24656343308749562,-0.787393705270308
2025-05-22,93.43543469163596,90.22671971096565,96.34514252260983,92.92690707547521,94.51651217074779,0.03628755144438011,-0.9791048378057838
2025-05-23,92.94109771100244,89.90426652876351,96.10921963680563,91.91007190021723,94.56581966547633,0.037099508400895286,-1.184154103485907
2025-05-24,92.2792891865883,89.43598138098402,95.35133093104761,90.93820390326601,94.61512716020489,-0.11904916658152324,-1.3995333446039144
2025-05-25,91.74885162273426,88.81723041519122,94.92824307825654,91.94737115631942,94.66443465493343,-0.1381368745541788,-1.6214912929444223
